MAHS,Toan,Van,NgoaiNgu
53013618,7.2,7.5,5
53012025,6.2,7.25,4
53012666,8.2,7.25,8
53004171,8,7,4.4
53004326,5.2,4.75,2.6
53013878,9.6,8,8.8
53007699,8.2,7,8.6
53006331,8.2,5.25,4.2
53013566,8.4,8.25,6.4
53006935,4.6,4.92,3.8
53012564,7.8,7.33,3.2
53009274,7.4,5,5
53005467,6,6.5,3.4
53004689,5.2,5.5,2.2
53006961,4.8,6.25,3.4
53000671,7.8,7.25,3.6
53009418,9.2,8,6
53005226,7.6,6.75,5.2
53005173,8.2,6.25,5.2
53010174,7.6,7.5,4
53009039,6.8,7,3.4
53000338,8.6,8,6.4
53003901,7,8,5.4
53006247,8.4,7,6
53010480,6.2,5.75,2.6
53007369,7.4,8,6.8
53002292,8.4,8,3
53011622,7,7,5.2
53006137,8.6,6,3.4
53011536,7.8,7.5,6.6
53004677,7.6,6.75,6
53003413,6.2,8.25,2
53008068,8.2,6.5,5
53006279,8.8,7,7.4
53010546,7.8,7.5,6.2
53011755,5,6.5,3
53003045,7.2,6.25,4.6
53012657,8.2,5.75,8.4
53007631,6.8,7.5,8
53009756,8.4,8,6.4
53009963,8.2,7,4.2
53002060,7.4,6.5,4.6
53005733,5.8,6,2.8
53011191,8.6,6.75,4.2
53005305,6.6,6.75,4.2
53008648,8.2,6.75,7.6
53002345,5.6,6.25,2.4
53000503,8.4,7.75,4.2
53006171,6.8,6.75,3.6
53002599,4.8,4.25,2.6
53008717,7.8,5.75,7.4
53008532,9,5.25,8.4
53008809,7.4,5,4.8
53006593,8.8,6.75,8.2
53009881,8.6,7.25,6.4
53012993,7.6,5.5,4.8
53007314,8.4,7.5,7.4
53005326,7.4,7.25,4.8
53003108,7.4,6.5,4
53008510,8.8,6.25,6
53006545,7.2,5.75,2.4
53006000,5.4,7,2.4
53001685,8.6,7.75,7
53014051,5.8,6,4.8
53005757,7.8,6.25,3.6
53007661,9.4,8.5,7.4
53001609,3.4,4,2.6
53002790,8,7.75,4.4
53009837,8.4,7.75,5.2
53007900,8.6,5,5.6
53006097,8,7.75,3.8
53006498,8,8,4.6
53005337,8,6.5,4.6
53003433,9,6,4.8
53007820,7.8,7.25,3.8
53009504,7.4,7.75,6
53001544,6.4,7.25,3.4
53009111,8.2,7,4
53001183,8,6.25,5.2
53005732,6.4,5.25,2.8
53002807,5.8,6.75,5.4
53006864,8,4.5,7.2
53006611,7,6,3.4
53005826,9.2,4.5,4.4
53000944,5.6,6.75,4
53009143,8.2,7.25,6.2
53010301,6.4,6.25,4.2
53010406,6.6,5.5,4.2
53014183,6.6,5.75,4.8
53008818,8.4,7,5.8
53012743,8,6,5
53004361,8.4,7.75,3.6
53013667,6.6,7.25,5.2
53007799,5.8,5,5.2
53006569,7.8,6.75,5.6
53006732,6.4,6,3.6
53001808,8.2,6.5,1.8
53011020,6,5.75,2.8
53005320,5.6,6.25,2.6
53001361,6.8,7.25,2.8
53006859,3,5,3.2
53011218,8,7,3.4
53004294,5.6,7.25,4.8
53009894,8.4,6.83,5.2
53014284,8.4,7,5.2
53005170,7.6,8,4.8
53012219,8.2,6.5,6
53004122,5.2,6.25,2.6
53011173,7.8,5,5.2
53009121,7.6,7,5.6
53005804,8,7.25,6
53004843,7.6,7.5,3
53010586,7.2,6,3.8
53000930,6.2,4.75,3.8
53011523,8.6,5.25,5.2
53008274,6.8,8.5,4.6
53009858,8.6,7.75,5.2
53005070,9.2,6.25,6.8
53012963,8,6.75,6
53008335,6,6,3.8
53006511,9,8.25,4.4
53010339,6.4,5.25,4.8
53010881,5,5.5,2
53010368,7.4,6,5.2
53012273,6,6.75,3.6
53012660,6.2,8.25,8.6
53006528,8.8,6.25,3.2
53010470,3.4,7,3.2
53011757,7.4,5.83,3
53003439,8.4,6,5.6
53008098,6.2,6.25,3.4
53013901,6.8,7,4.4
53000220,7.4,6.25,4.6
53002904,6.6,7,3.4
53008252,8.6,7.25,5.8
53002630,6.8,7.25,4.6
53009563,4,6.25,3
53003659,6,5.75,2.8
53012777,5.6,7,3
53012351,7.6,7.5,4.2
53012648,5.8,7,4.4
53005736,7.8,6.5,5.2
53007731,8.8,8.25,7.6
53011866,8.2,8.5,4.2
53013062,2.6,5,2.8
53010965,6.2,6.5,2.8
53012611,7.4,7.75,5.4
53004703,5.6,5.5,2.4
53012988,6.6,6.75,4.6
53014136,7,7.25,5.4
53011382,8.4,7.75,6.2
53007936,7.2,7.75,4.4
53013444,8.2,8,7.4
53010579,8.2,7,4.6
53007018,9,8,5.4
53004710,6.8,6.75,4.2
53000369,7.2,8.25,5
53005882,8.6,7.25,6.6
53013502,9,7,6
53000765,7.4,7.75,4.2
53003770,7.4,7.25,3.6
53013556,7.6,7,3.8
53009683,8.6,8,6.8
53006019,7.4,7,3.4
53000499,5,8,2.8
53001830,4,6.25,2.2
53014148,7.2,5.75,4.2
53002307,7,7.75,3.4
53005681,7,6.5,3.8
53001546,6.4,8,4.8
53012905,8.2,8,8.4
53011320,7.2,6.5,5
53001601,6.6,6.75,4.2
53004561,8.4,7.25,2.6
53001316,8.2,6.25,4.2
53009740,8.6,5,4.4
53011579,7.8,7.75,6.4
53014189,7,6.75,5.4
53000952,6.8,7,2.8
53010893,7.4,7.75,3.4
53012958,8,7.25,6.6
53001658,6.8,7.25,4.2
53008264,7,7,7.2
53009807,8,8.25,5.2
53002359,7,6,4.4
53006644,5.8,7.25,3.2
53001796,9,7.75,5.8
53013943,7.8,6.25,4.2
53006731,4.6,5.5,2.8
53013335,8.4,7.25,4.4
53003511,8.4,7.25,6.4
53014243,8.4,8.25,5.6
53012455,9.2,7.25,6.8
53011036,6.4,6,5.4
53011223,7.2,6.75,3
53012026,6.6,6.5,3.2
53009903,7.8,8.5,8.8
53005400,4.4,5.25,3
53002364,7,7.5,5.2
53012646,7.6,7.5,3.8
53002875,6.6,7,5.4
53012773,7.6,7.5,5.4
53009397,7.6,6.5,6.4
53010349,7.2,7.75,4.6
53013533,8.2,7.75,5.6
53005265,7.6,5.25,5.6
53013449,9.2,7.25,5.4
53009793,7.6,7.75,5.2
53005575,7.8,6,4.8
53012379,4.6,6.75,4.2
53010360,6,4.25,3
53011362,7.8,7.25,3.8
53013365,7.4,7.75,7
53002988,6.6,7.5,4
53001900,8,7.5,5
53003151,7.8,8.25,8.8
53008308,7.8,5.75,5.4
53011166,9,7,6.6
53007045,9.2,8.5,4.4
53006925,5.8,6.5,3
53007590,8.6,7.75,7.2
53002912,6.6,5.75,3.4
53012435,9.2,6.75,9.2
53012078,7.6,7.25,5.4
53011180,8,7.5,4.6
53005966,6.6,5.25,3.6
53006427,9,6.25,4.6
53012922,8.4,6.5,7.4
53010986,6.4,7.25,3.2
53013358,8.4,7.5,5.6
53013810,7.6,6.5,5
53008921,9.8,7,8.6
53010560,8,8,6.2
53007154,9,7,4.4
53009991,7.8,7.75,5.4
53007415,8.6,7.5,5
53003926,7,7,3.4
53008368,8,8,3.6
53012806,7.8,8.25,7.8
53003223,8,6.25,3.8
53004239,4.8,5.5,3.6
53002221,7,8.25,4
53005425,8.8,7.25,6.2
53001461,8.2,7.5,3.6
53010739,7.4,6,4.6
53004255,5.8,3.5,2
53003196,6.6,4.75,4
53007826,8,6.25,3.6
53009009,7.6,7.5,5
53012146,7.2,7,4.4
53005639,7.8,6.5,4.4
53004194,5.6,4.75,3
53002946,8,7,3.6
53007430,7.6,8.5,6.2
53008321,8.6,6.5,6
53011789,5.8,5.75,3.2
53011993,5.8,7.25,2.4
53001029,9,8,5.2
53011602,4.4,5.5,1.8
53011765,9,7.92,6.6
53011827,9,8.5,6.6
53001791,9,8,4.2
53002284,5.4,7.5,2.8
53003550,7,7.75,4.6
53007609,9,7.5,8
53010892,7,5.75,2.8
53005989,7.8,7.5,5.6
53003883,8.2,7.25,4.6
53003704,5,5.5,3.6
53008439,7,4.75,4.8
53010508,8.2,5.75,4.2
53002869,6.4,7,4.6
53008166,7.2,6.5,4.2
53003792,8,7,4.6
53002164,8.8,8.25,4.6
53003427,9.2,7,8.4
53006657,5.6,6.5,2.2
53010068,7.8,8,6
53012460,8.8,5.5,3.8
53005074,7.8,6.75,4.6
53001177,7.6,6.75,4.4
53009816,9,7,6.4
53006922,6.4,5.75,2
53007456,9,8,8.2
53008382,8.4,6.25,8.2
53000500,6.6,6.75,4
53005769,4,6.75,3.4
53012231,4.6,6.5,2.6
53001193,4.2,5,4
53010632,5.2,5.75,5.4
53013029,7.2,5,3
53003694,7,5.25,4.6
53003308,8.8,8.5,7.6
53004303,6.4,7.25,7
53004718,8.4,7.5,8.2
53002278,5,6,2.8
53005085,8.4,7.75,3
53000305,8.6,7.5,5.4
53010337,6,4.25,4.8
53000484,8,8.25,7.4
53008863,9.4,7.5,8.2
53003737,7.2,7.25,3.4
53011327,7.8,7,2.8
53004560,6.8,4.5,2.2
53006411,8.4,7,6.4
53013648,7.6,7,5.4
53013871,7.4,7.5,3.4
53008384,5.2,7.25,5.4
53008984,9.4,7,6.4
53000139,8.6,7.25,8
53001615,8.4,6.5,4.8
53003288,8.6,8.5,6.4
53003826,7.8,7,4.8
53012271,7,7,2.6
53006578,9.4,8.25,8.2
53002607,5.6,6.67,4.8
53008878,9.2,6.5,4.4
53003346,9.2,8.5,4.6
53011970,6.2,7,3.6
53001147,8.2,7.5,3
53011192,7.8,6.75,3.6
53014240,8.6,6.75,4
53008179,6.6,6.75,6.8
53001809,5.4,7.25,3.4
53004238,5,6.33,2.4
53013339,8.4,7,5.4
53001120,8.2,8,7
53011775,7,7.75,3.4
53002421,5.8,6.25,2
53003023,8.8,7,6.8
53003986,4.6,7,2.6
53005198,7,8.25,5.2
53003594,7.8,5.75,4.2
53011346,8.8,7.25,4.8
53011480,6.4,6.75,2.4
53003947,7.2,7.5,3.8
53010188,6.6,6.5,6.8
53012010,5.6,6.75,3
53009780,7,6.25,4.4
53012553,7.6,6.5,4.6
53006405,5,7,3.4
53002287,6.4,6.5,4
53012047,7.6,8.5,7.2
53011208,5,5.75,3.6
53011500,8.2,8,5.2
53007727,8.6,6.25,6.2
53012247,6.2,7.5,5.2
53014209,8.2,7.5,7
53000037,7.6,6.25,6
53013438,8.8,6.25,5.4
53002349,7.2,5.5,4
53005097,8.8,8,4.2
53011723,8.6,7,6.4
53002084,6.8,7,5
53009924,9.2,6.75,5.4
53002718,8.8,7.5,4.4
53005814,7.4,7.25,5.8
53003193,8.8,6.5,8.4
53010904,6.8,7.75,4
53011227,5.2,6,4.6
53007947,7.2,6,5
53006139,8.2,8,4
53005363,7.6,7.5,3.2
53012454,7,5,2.8
53005171,7.6,7.5,6
53014041,7.4,6.75,5
53009671,6.4,7.5,4.4
53012260,8.4,8.25,6.4
53008192,7,7,4.8
53007019,8,7.5,9.2
53000356,5,6.5,3.6
53012296,6.8,7,4.4
53012323,9,8.25,7.8
53006597,7.8,6.5,6.6
53014261,5.8,6,3.6
53002615,7.8,6.25,2.6
53008122,7.6,7,3.8
53004256,7.4,5.5,4
53003675,8.2,6,5.2
53006461,7.6,8.25,4.8
53002351,7.2,6.75,3.8
53002949,6.8,6.75,4.2
53002624,7.6,6.5,3
53004214,5.6,7.75,1.8
53007017,7.6,7.5,5.4
53005997,6.4,6.75,3.8
53008110,6.8,6.25,2.4
53002970,7.8,7.5,6
53006670,4.4,5.25,3.8
53009578,5.8,7.25,3.8
53005755,6.4,5.5,2.6
53011153,8.2,5.5,4
53002604,5.6,6.25,5.6
53002070,8.4,8,7.6
53013290,7,7.25,5.2
53003422,6.8,7.75,5.2
53001330,7.6,6,2.6
53008737,9,6.5,6.6
53002172,7.4,7.5,7.4
53012485,8,6.75,4.2
53000778,6.6,7.25,5.6
53013644,9.2,7.75,5.4
53008286,7.4,7.25,5.2
53012126,7.4,7.25,5.4
53011395,7.8,7.75,2.4
53005229,6.6,6.5,2.6
53009496,7,7.5,5.6
53012996,5.2,5.5,2.8
53007738,8.4,6.75,7.8
53012829,5.8,5.75,3.2
53004125,6.4,5.5,2.6
53010163,8.2,7.75,5.6
53008919,4.2,6.75,2
53005481,7.8,7,5.8
53011407,8,6.5,2.8
53001841,7,8.75,3.4
53002039,6.4,7.25,4.4
53003270,8.2,6.5,4.8
53012335,7.2,7.25,5.6
53003850,7.4,7.75,6
53009482,9.2,7.25,4.8
53004246,6.4,7.25,2.2
53012933,9,7.5,6.6
53003074,8,7,7.4
53007240,8.4,7.5,5.8
53013682,7.6,7.25,2.8
53011551,8.8,6.5,6.6
53007205,8.4,6.25,6.4
53002141,7.8,7,5
53004523,5.4,7.75,2.6
53006981,9,6.75,8.6
53000189,8.6,5.75,7.8
53012893,7.4,6.5,5
53006064,7.8,7.75,5.6
53008078,7.4,7,6.4
53013984,7.6,6,4.4
53000696,8,7.25,4
53004318,7.4,6.5,1.6
53001949,7.8,8.5,6
53000568,6.8,6.25,5
53010148,7.4,7.25,3.8
53004786,8,7.5,5.6
53004088,6.8,6.25,3.2
53010693,5.6,5,3.6
53004166,5.8,4.5,2.6
53013658,7.6,7.75,4.2
53012409,8,8.5,6.8
53011565,7.6,6.75,3.6
53014025,8.4,8.5,6
53008229,8,7.75,4.8
53009972,9,9.25,8.6
53002929,8,8,6.4
53004815,5.6,5.75,3.2
53008663,7.2,8,4
53001111,2.8,5.5,3
53009872,5.8,6.75,4.2
53004288,7,5.75,3.8
53005838,7,6.25,3.4
53010321,4,6.5,3.2
53011761,8,6.75,4.2
53006605,7.4,8.5,6.2
53004422,4.6,6.75,4
53010945,5.6,7,4
53003069,8.8,6.75,5.6
53007028,9,7.5,5.4
53004454,5,6.75,3.6
53011854,8.6,8.5,8
53002133,4,4.25,1.8
53004253,4.8,6.25,2.4
53001261,7.6,6.75,3.6
53001126,6.8,5.75,2.2
53004594,5.6,6.5,3.6
53000080,7.8,7,5.2
53012940,8.8,9,7.2
53014187,8.8,7,6.8
53002153,7.8,7.5,5.4
53006900,6.6,7.5,5.2
53000828,6,7.25,3.4
53004269,7.6,6.5,3.6
53010122,8.2,7,4.6
53010931,8.4,5.75,3.8
53005474,7.6,6,3.4
53006278,9.4,7.5,7.2
53001785,8,7.5,5
53006829,3.2,4.25,3
53010202,8,6.83,4.8
53011599,8,6,7
53000031,8.2,7.5,8.4
53011857,9.2,7,8.2
53012677,8.6,6.75,7.8
53010135,6.6,6.25,4.8
53010245,5.2,6.75,3.6
53009787,7.6,6.5,5.2
53002115,9.2,7.75,8.6
53012651,8.8,6.5,3.8
53000221,6.2,7.25,4.8
53004713,8.2,7.25,3.6
53004444,8.6,7.25,5.4
53010344,8.6,7.5,3.8
53000735,6,6,2.8
53009746,5.8,6.5,4
53012492,8,7.5,5.4
53002925,6.2,4.5,2.6
53002594,6,6.5,3.4
53010441,8.4,7,7.2
53012441,7.4,7.75,3.6
53004035,7.8,6.5,3
53002873,6.2,7.5,4.2
53002195,9,7,8.4
53013875,5.8,6,3.6
53000899,8.8,8.25,6.4
53006201,8.4,7,6.2
53009302,7.4,6.5,4.8
53010654,5.4,7.25,3.4
53006268,9.4,7.25,6.4
53006261,8.2,6,5.8
53000236,6.6,5.25,3.4
53010159,7.6,8.75,4.6
53010121,8,6.25,5
53008239,7.6,7.25,4.4
53008177,2.6,4,4.8
53009128,7.2,7.75,3.6
53007383,9,5.75,8.2
53008266,9.2,6.83,6.4
53010908,6.6,7,3.2
53012967,6.6,8.25,6
53014131,7,6.5,4.4
53014174,5.8,6.75,2.6
53008554,8.2,6.75,6.8
53004100,8.2,7,7.2
53003111,7.6,7.75,5.2
53006300,7,6.5,7
53008517,7,5.75,3.8
53000222,6.2,6.5,3.6
53007775,7.6,6.75,5.2
53000111,5.8,7.5,5.8
53011413,6.2,6.75,3.6
53004249,7,7.25,3.2
53007298,8.2,8,5.2
53000918,8.4,6.5,4.8
53006400,9,4.25,7.4
53011895,5.2,6.5,1.8
53003214,9.2,6.75,7.6
53008624,9.2,7,7.8
53014305,7.4,7.5,7
53003136,7,6.25,3.8
53002367,9,6.75,4.4
53002966,5.4,7.5,2.2
53003208,8.4,6.5,6.8
53005974,5,6.5,3
53006148,9.2,6.5,4.4
53007528,8.4,7.75,8
53000964,5.6,6.25,3.4
53011717,8,7.75,5.8
53001071,5.2,6.25,2.4
53007203,8,8.25,8
53007716,6.8,7.5,8
53012681,7.2,5.5,6
53000191,7.6,7.25,5.4
53013590,8.4,8.25,5.2
53005693,6.2,7.5,3.2
53008101,8.8,5.25,6.2
53002355,7.2,6.5,2.8
53005176,8.2,7,4.8
53008275,8,6.75,3.8
53003533,8,5.75,6.2
53011062,7.2,4.5,2.6
53009824,7.4,7.5,6.2
53004602,7.4,6,4.2
53011112,6.6,6,5.4
53001773,8.6,8,9
53007865,7.2,7.25,4.6
53009666,9.4,7,7.2
53010519,7.2,5.5,3.4
53008786,8.6,6.25,4
53003178,8.4,6.5,3.6
53008119,7.8,6.5,4
53000792,5.8,5.75,2.6
53000112,5.8,8.25,5
53010297,5.6,7.25,5.4
53006586,7,7.25,3.8
53013243,9.2,7.75,5.8
53010776,6.6,5.25,3
53013565,6.2,7.5,3.8
53008448,8,6.75,2.6
53001373,2.8,5.75,3.4
53006753,5,7,2.2
53006292,7.6,7.17,4.4
53012718,6,6.25,4.4
53000350,7.8,5.5,5
53000645,7.4,6.5,2.6
53002209,6.4,7.75,3.8
53013082,6,6,3.8
53010559,9,6.25,6.6
53005956,8.4,7,4.6
53008429,7.6,6.5,3.6
53010987,8.2,6.5,4
53004415,4.2,6.25,2.6
53001968,6.8,7,3.8
53010416,7.8,7.25,4.6
53011735,7.6,7.75,5.8
53001636,8.4,7.75,4.4
53006527,6.8,6.75,5
53011712,8.4,6,6
53001421,7.6,7,6
53010746,7,6.5,5
53006371,8.2,7.25,7.4
53000835,7,6.08,3.6
53005753,9,8,7
53005722,7,6.5,3.4
53004383,7.4,7,4.6
53001519,6.6,5.75,3.2
53002005,5.6,7.75,5.2
53000887,4.6,5,2.4
53010876,4.8,6.25,2.4
53012152,7.2,7.5,5.2
53010357,7.8,6.5,6.2
53007199,8.2,7,7.2
53000303,7.4,4.25,4.2
53008279,8.6,6.5,4.6
53003513,7.6,7,4.2
53011416,5.6,6.75,4.4
53011872,8,6.75,6
53012576,8.6,8.25,6.6
53005953,8.6,6.25,2.4
53005301,5.4,5,5
53010316,6.6,5.5,2.8
53013430,6,6.5,2.8
53003788,7.4,6.75,4.8
53010552,6,3.75,3
53003772,7.6,8,6.2
53012640,6.8,6,3.2
53006985,8.6,8,7.6
53011152,8.6,7,6.4
53011316,6.4,7.5,3.2
53005910,8.6,7.75,4.8
53004420,5.8,6.25,3.2
53007446,8.8,6.25,7.2
53010271,8.6,8.25,7.2
53004431,5.2,4.25,2.2
53000776,7.6,8,3.8
53002685,6.6,6.5,3.6
53008722,8.2,5.5,4
53001329,4,6,2.4
53002961,7.2,7,3
53011241,5.8,6.75,3
53012248,8.2,6.75,4.4
53006962,5.8,3.25,3
53009261,7.4,7,4.4
53005879,7.2,6,3.6
53007941,8.2,5.83,3.6
53012024,5.6,7,3
53013513,7,8.25,4.8
53002114,8.4,7.75,5.4
53003529,9,6.5,8
53000800,8.2,6.75,4.2
53009185,7.2,7.25,3.6
53012483,6.8,8.5,8.4
53013717,7.4,7.5,3.8
53007656,8.2,8.5,4.8
53005094,4.2,6.5,2.6
53014277,7.8,7,3.8
53008120,7,8.75,5.2
53010315,8.2,6.25,6.4
53001048,7,6,3.8
53012238,7.4,5.25,4.8
53004829,7,4.75,2.4
53001333,8,5.75,5.4
53013007,8.2,6.75,3.2
53006625,2.8,5.75,2.4
53004240,4.8,6,2.8
53003267,8,8,6.4
53002856,7.8,7,4.4
53000368,7.6,7.5,6.6
53007789,7.8,6.75,4.6
53011817,6.8,7.75,2.4
53010977,7,4.5,3.2
53000851,9.2,7.5,6.4
53001045,7,6.5,4.4
53009850,6.6,6.5,5.8
53006608,8,7.75,5.2
53003186,9.2,8,6.6
53006924,2.2,5.75,1.4
53012719,9.2,7.5,6
53009985,8,8.25,6.2
53002477,6.8,5.5,4.2
53002470,4.6,6.5,5
53011792,5.6,6.25,3.6
53011758,8.2,6.75,5.8
53000379,8.2,7.25,3.2
53007626,8.6,7.75,8.2
53007025,9,8,6.6
53014008,8.8,8.25,7.2
53012800,7.8,8.75,4.8
53011660,9,8,5.2
53014220,4.4,4.75,4.4
53008135,8.6,5.75,5.6
53000916,7.8,6.75,5.2
53010128,6,6,3
53009905,7.2,6.75,8.4
53010972,9.6,6.5,9.2
53010151,7.6,8,5.2
53012747,7,7.25,3.8
53009810,8.4,8.58,7.4
53003702,8.2,7.75,5.4
53010783,6.6,6.5,3.2
53008385,4.4,5.75,3.4
53013881,8.6,7.75,4.8
53010955,7.4,7.25,4
53008557,8.6,7,6
53010408,4.6,5.25,3.4
53005177,7.4,4.75,2.4
53000730,7.8,5.5,4.2
53002056,9.4,7.75,5.6
53000746,5.8,5.17,2.2
53011028,6.8,6.25,4.4
53006293,7.4,6,3
53009667,7.4,7,3.8
53004206,6,7.5,3.4
53005524,5.2,5.25,3.2
53010463,6.2,7.5,4.4
53002388,5.8,5.25,4.6
53009594,8,7.25,6.8
53009402,8.6,8.5,7.2
53002689,4.8,6.75,2.2
53008816,9.4,6.75,8.6
53006122,9,5,5.2
53003039,7.4,6.25,4.4
53011073,6.8,8.25,4.4
53011470,6,7,3.4
53012633,8.2,7,4.2
53005197,6.8,6.25,4.4
53009962,7.4,7.25,4.6
53005472,6.2,9.25,5.2
53013389,8.2,8.5,6.6
53005279,7.4,7,4.2
53003861,6,8,5.8
53013547,8.2,6.75,3.6
53005940,8.8,8,8.6
53009920,7.6,7.5,5.4
53004219,7.4,7,4.2
53008084,5.8,4,4
53010396,4.8,6.75,4
53011479,7.6,6.5,6.4
53008893,8.2,7.25,7.6
53003520,8.2,7.25,5.8
53005931,9.2,7,6.2
53008567,9,7.83,6.6
53012028,6.6,8.25,4
53009847,3.8,6.5,2.8
53013404,7.4,7.25,4.4
53005917,7.8,8,5
53011052,6,5,2.6
53004733,6.8,7,3.2
53006032,7.4,7.75,2.6
53005358,4.8,6.5,3
53001564,8.4,7,3.8
53010041,9.6,8.75,6.8
53006078,7.4,7,4.8
53011280,8,7.75,4.6
53009802,8.6,7,5.2
53004521,4.6,3.75,2.6
53007464,8.6,7.5,7.8
53006824,6.4,7,5.6
53001414,7.8,8,4.4
53010989,5.6,6,4
53010377,5.6,5,3.8
53011825,8.6,8.75,7
53012764,6,5.5,3
53001750,8.4,7,4
53004900,8,8.75,4.8
53011828,8.4,7.75,6
53000009,6.8,7.5,3.8
53012915,9,7.75,6.4
53012868,7.4,8.75,6.2
53010676,6,7,3.4
53012164,5.4,6.5,3.2
53012014,8,6.5,5.8
53004696,5.4,6,2
53002260,4.8,5.25,2.4
53006026,9,7.5,6.6
53013653,8.4,8,6.8
53004858,7.2,4.5,2.8
53013152,7,4.5,3.6
53004311,7.2,3,1.8
53006570,8,6.75,5.8
53006561,6.2,7.25,3.4
53010314,5.4,7,5
53007425,8.6,6.5,5.6
53000381,8.2,4.75,6.6
53006704,7,7,4.2
53004817,5.2,5.25,1.6
53004968,7.4,7.5,2.8
53000026,6,7,3.2
53012391,8.4,5.5,6.2
53013157,7.6,8,5
53012342,7,8.5,6.4
53011742,6.8,8.25,7.6
53002380,7.4,6.75,3.8
53013247,8,6.5,5.8
53000334,4,4.25,2.4
53012981,8.8,6.5,5.8
53010594,7,5.5,2.8
53011169,7.6,7.5,4.4
53010517,9.2,8,8.2
53012534,7.4,6,5.4
53001999,9.6,7,4.2
53009992,8.2,6.75,3.4
53006237,7.8,6.75,8
53002783,7.4,7.25,3.8
53013882,5.2,5.5,3.2
53012577,8.2,7.75,6.6
53005705,6.6,5.75,3.6
53005128,7.8,4.25,4.2
53008272,7.6,6.5,5.4
53003009,8.2,5,2
53004481,6.2,7,2.8
53006996,8.8,7,7
53006479,9.2,8,8.2
53011443,3.2,5.25,2.8
53013419,7.8,7.5,5
53001362,5,5.67,3.4
53006742,6.4,6.5,4.6
53011797,6.6,7.08,3.8
53009700,9.2,7.75,5
53001891,7.4,7,4.6
53008962,7.8,8,7.2
53013867,7.6,7.5,4.4
53013551,7.8,6,4
53002990,7.4,7.75,4.8
53006016,8.4,6.5,4.8
53005429,8.2,6.25,3.6
53006315,7.8,6.75,5.4
53004515,7.8,6.25,5.4
53008902,7.8,7.25,8.8
53007752,6.6,8,4.4
53001248,5,7.5,3.2
53000536,8.4,9,6.8
53009619,8.2,8,5.6
53002585,4.6,4.75,3.4
53004820,8.6,8,4.8
53002028,6.8,6.5,4.4
53002072,3.6,5.5,2.8
53009533,7.2,8.5,5.2
53004093,7.4,8.5,6.6
53000996,6.6,5.75,5.4
53013646,8.8,8.25,5
53008366,7.4,4.75,3.6
53000849,7.4,7,3.8
53009182,7.8,6,4.8
53004312,7.6,7.25,4.8
53007082,9,8,7
53009651,7.6,7.25,5
53000269,6,7.5,4.8
53003740,7.6,6.5,3.8
53000473,6.2,6.75,2.2
53003527,6.8,6.5,5
53011879,7.6,7,6
53013154,6.6,6,4.2
53003285,9.4,6.75,6
53012395,5,6.5,4.8
53008331,6.2,6.75,3.6
53008997,8,6.75,3.8
53006448,8.2,7,5.4
53006022,4.2,5,2.4
53006092,9.8,8,9.2
53011640,9.2,6.25,9
53008148,7,6.75,4.2
53010797,6.4,7.5,3
53010975,5.8,8,5.8
53007297,8.2,8.5,5.6
53012613,8,7.75,5.6
53005371,7.2,7,4.4
53007396,7.8,9.25,8.4
53011247,6.6,5.75,2.4
53013239,8.4,7.75,5.8
53009445,7.6,7,5
53009741,8.2,6.75,5.6
53012607,8,7.75,8.6
53011709,6.2,4.75,7
53007340,8.8,8.5,8.2
53002511,7,5.25,3.2
53001179,7.8,5.5,5.2
53001768,7.2,6.5,4.2
53005783,5.6,6.25,2.4
53013773,8.8,7.5,7
53003956,7.8,8,5.2
53006399,8.8,7.25,5.6
53006523,8.6,7,6
53012888,9.4,8.5,6
53003276,8.2,8.75,6.2
53010761,7.2,7.25,3.2
53010486,7.8,6,3.8
53013665,9.4,8.25,9.2
53005749,7.6,7,6.2
53013346,6.2,7,3.4
53012519,6,7.5,4.8
53002169,8.2,7.25,4.8
53012430,7.8,7,5.6
53011127,7.6,6.75,4.6
53011214,8.4,8.25,5.4
53003501,8.4,7.5,6.8
53008766,6.8,6.25,4.2
53005839,7.4,6.5,3.8
53007478,9.2,8.75,7
53010737,8.2,5.25,5
53008518,9.2,7.75,7.8
53005574,7.6,7,5.2
53009774,9,8,5.4
53007375,8,8.5,7.6
53006285,8.4,7.5,3.2
53002330,7.8,6,3.6
53004814,4,7.25,3.2
53011737,8.8,7.25,6
53009968,6.8,7.75,5
53000716,7,5.5,3.8
53004007,9,6.25,5.8
53012104,8.4,8.25,6.2
53012157,7,6.25,3.4
53006476,7.6,6.75,5
53007077,8.2,8,8.2
53012414,8.2,6.25,6.4
53004074,8,7.75,5.4
53001149,7,6.75,3.4
53004277,4.2,5.75,2.2
53007725,8.8,8.75,4
53001137,3.2,6.5,2.2
53009499,2.4,6.75,3
53007074,8.4,7.75,6.8
53006414,7.4,4.75,4
53000658,8.2,7.75,3.8
53010779,5.8,5.75,2.4
53010577,7.6,6.25,5.4
53006816,7.6,8.5,2.8
53001632,7,7.25,3.4
53010488,7.8,5.75,5
53004491,6.6,6.75,3
53013604,7,7,4
53008149,9,6,4.8
53010196,4.8,4.25,4
53000076,7.6,8,6
53008246,7,8,4.2
53007852,7.2,7.25,6.4
53004396,7.4,7,3.8
53005954,8,7.5,2.8
53000340,8,7.25,5.4
53013705,8.8,8,4
53013271,8.6,7,4.8
53002673,7.8,6.25,4.2
53012484,8,9,5.4
53006220,8,7,6
53011914,6,6.25,3.2
